code,nom
LAC1B1,DEPT REG/RELATION TRAV.
LAC1B2,DEPT. ETUDES/RELATIONS TRAVAIL
LAC1C1,DEPT. GESTION CADRES SUPERIEURS
LAC1C2,DEPT. GESTION ADMINISTRATIVE
LAC10,CELLULE DIRECTION
LAC11,SECRETARIAT
LAC2,DIRECTION ETUDES ET PLANIFICATION
LAC2A,S/DIR. PLANIFICATION
LAC2A1,DEPT.STRATEGIE/VEILLE STRATEGIQUE
LAC2A2,DEPT.PLANIFICATION
LAC2A3,DEPT.CONTROLE DE GESTION
LAC2B,S/DIR.ETUDES ECONOMIQUES
LAC2B1,DEPT.ETUDES ECONOMIQUES
LAC2B2,DEPT.PORTFOLIO MANAGEMENT
LAC2B3,DEPARTEMENT DATA MANAGEMENT ET REPORTING
LAC20,CELLULE DIRECTION
LAC21,SECRETARIAT
LAC3,DIRECTION  FINANCES
LAC3A,S/DIR. COMPTABILITE/FISCALITE
LAC3A1,DEPT.COMPTABILITE/CENTRALISATION
LAC3A2,DEPT.NORMES PROCEDURE/ETUDES FIN.
LAC3A3,DEPT.FISCALITE
LAC3B,S/DIR. TRESORERIE/GEST.PREVISIONNELLE
LAC3B1,DEPT.TRESORERIE
LAC3B2,DEPT.PREV.DECAIST./REPORTING FIN
LAC30,CELLULE DIRECTION
LAC31,SECRETARIAT
LAC4,DIRECTION CONTROLE INTERNE
LAC4A,COORD. PLANIF./SUIVI REPORTING
LAC4B,COORD. PLANNING/EXECUTION
LAC4C,DEPT. PASSATION DES MARCHES
LAC40,CELLULE DIRECTION
LAC41,SECRETARIAT
LAC42,DEPT PLANNING/EXECUTION
LAC43,DEPT ANALYSE SUIVI/REPORTING
LAC5,DIRECTION HSE
LAC5A,DEPT. SANTE & SECURITE
LAC5B,DEPT. ENVIRONNEMENT
LAC50,CELLULE DIRECTION
LAC51,SECRETARIAT
LAC6,DIRECTION JURIDIQUE
LAC6A,DEPT. CONTRATS
LAC6B,DEPT. GEST.PATRIMOINE/ASSURANCES
LAC6C,DEPT. ETUDES & REGLEMENTATION
LAC6D,DEPT. CONTENTIEUX
LAC6E,DEPT. PORTEFEUILLE EN ASSOCIATION
LAC60,CELLULE DIRECTION
LAC61,SECRETARIAT
LAPEC,POLE ENGIN & CONSTRUCTION
LAPECE,DIVISION ENGINEERING
LAPECE1,DIRECTION PROCESS ET DEV
LAPECE2,DIRECTION TECHNIQUE
LAPECE3,DIRECTION PROCUREMENT
LAPECE4,DIRECTION ESTIMATION
LAPECP,DIVISION PROJETS
LAPECP1,DIRECTION SERVICES DE PROJETS
LAPECP2,DIRECTION CONSTRUCTION
LAPEC1,DEPT INFO & TECHNOLOGIQUE
LAPEC2,DEPT QUALITE & HSE
LAPED,POLE EXPLORATION & DEV
LAPED1,COORDONNATEUR SIE
LAPED2,DIR PROJET DEV/HMD&P
LAPED3,DIR PROJET DEV SUD-OUEST
LAPED4,DIR PROJET STIMUL&EVALU/P/EXPLO
LAPED5,DIR PROJET RESSOURCES HUMAINES N/CONV
LAPEP,POLE EXPLOITATION/PRODUCTION
LAPEP1,COORDONNATEUR SIE
LAPEP2,DIRECTION REALISATION
L71,CADRES SUP.AMONT
L71A,CADRES SUP.AMT RHU
L71B,CADRES SUP.AMT DES
L71C,CADRES SUP.AMTONT PLF/FIN
L71D,CADRES SUP.AMONT ADT
L71E,CADRES SUP.AMT HSE
L71F,CADRES SUP.AMT JUR
L71G,CADRES SUP.AMT PJT.DEV.GISTS.HMD
M,DIVISION PETROLEUM ENG. & DEVELOPT.
MAA,UNITE SIEGE DIR. PED
MAA1,STAF DIVISION
MAA2,SECRETARIAT DIVISION
MAA3,DEPT INFORMATION & TECH
MAA4,DEPT GESTION PERSONNEL
MAA5,DEPT FIN
MAA6,DEPT JUR
MAB,DIR AST
MABA,DEPT. INFORMATION ET TECHNOLOGIES
MABB,DEPT. FINANCES
MABC,DEPT. GESTION DU PERSONNEL
MABD,DEPT.JURIDIQUE
MABE,DIR PROJET DEV/HMD&P
MABF,DIR PROJET DEV SUD-OUEST
MAB0,CELLULE DIRECTION
MAB1,CELLULE DIRECTION
MAB2,SECRETARIAT
MAB3,DEPT POLE BERKINE
MAB4,DEPT ASSOCIATION SUD
MAB5,DEPT ETUDES ET SYNT AST
MAC,DIR EVALUATION
MAC1,CELLULE DIRECTION
MAC2,SECRETARIAT
MAC3,DEPT GEOPHYSIQUE
MAC4,DEPT PETROPHYSIQUE
MAC5,DEPT ETUDES RESERVOIRS
MAC6,DEPT ETUDES GEOLOGIQUES
MAC7,CELLULE ORDONNANCEMENT
MAC8,CELLULE CARTO & ANALYSE SPATIALE
MAD,DIR TECHNIQUE DE PRODUCTION
MAD1,CELLULE DIRECTION
MAD2,SECRETARIAT
MAD3,DEPT TECHNIQUES PRODUCTION
MAD4,DEPT TECHNIQUES PUITS
MAE,DIR SUIVI PROJETS & REPORTING
MAE0,CELLULE DIRECTION
MAE01,SECRETARIAT
MAE1,CELLULE DIRECTION
MAE2,SECRETARIAT
MAE3,DEPT ETUDES ET SYNTHESE
MAE4,DEPT PROJETS
MAE5,DEPT PLANIFICATION REPORTING
MAF,DIR GISEMENT EST
MAF1,CELLULE DIRECTION
MAF2,SECRETARIAT
MAF3,DEPT POLE HASSI MESSAOUD
MAF4,DEPT PERIPHERIES HMD
MAF5,DEPT POLE CENTRE EST
MAG,DIR GISEMENT OUEST
MAG0,CELLULE DIRECTION
MAG01,SECRETARIAT
MAG1,CELLULE DIRECTION
MAG2,SECRETARIAT
MAG3,DEPT POLE HASSI R'MEL
MAG4,DEPT POLE SUD OUEST
MAG5,DEPT POLE SUD
MAH,DIR PROJET DEV SUD-OUEST
MAH0,CELLULE DIRECTION
MAH01,SECRETARIAT
MAH1,DEPT GEOPHYSIQUE
MAH2,DEPT PETROPHYSIQUE
MAJ,DIR PROJET DEV HMD & PERIPH
MAJA,PROJETS ALGERIE
MAJB,PROJETS INTERNATIONAUX
MAJ0,CELLULE DIRECTION
MAJ01,SECRETARIAT
MAJ1,DEPT PUITS ET STIMULATIONS
MAJ2,DEPT RECUPERATION ASSISTEE
MAJ3,DEPT RESERVOIR ET GEOLOGIE DE GISEMENTS
MAK,DIRECTION ASSOCIATIONS
MAK1,DEPT POLE BERKINE
MAK2,DEPT ASSOCIATION SUD
MAK3,DEPT ETUDES ET SYNT AST
MAL,DIRECTION GISEMENT EST
MAM,DIRECTION GISEMENT OUEST
MAN,DIRECTION EVALUATION
MAO,DIRECTION GISEMENTS OUEST
MAO1,DEPT POLE HASSI R'MEL
MAO2,DEPT POLE SUD OUEST
MAO3,DEPT POLE SUD
M71,CADRES SUP. P E G
M71A,CADRES SUP. STAFF PED
M71AA,CAD SUP STAFF PED
M71AB,CAD SUP DIR AST
M71AC,CAD SUP DIR EVALUATION
M71AD,CAD SUP TECH DE PROD
M71AE,CAD SUP SUIVI PRO & REPOR
M71AF,CAD SUP GISEMENT EST
M71AG,CAD SUP GISEMENT OUEST
M71AH,CAD SUP PRO DEV SUD-OUEST
M71AJ,CAD SUP PRO DEV HMD PERIPH
M71B,CADRES SUP. GISEMENTS
M71C,CADRES SUP. PRODUCTION
M71D,CADRES SUP. DEVELOPPEMENT
M71E,CADRES SUP. ETUDES & PROJETS
N,DIVISION ENGINEERING ET CONSTRUCTION
NAA,UNITE SIEGE D.ENC
NAB,CELLULE DIVISION
NABA,DEPT. GESTION ET DEV.RHU
NABB,DEPT. JURIDIQUE
NABC,DEPT. FINANCES
NAB0,CELLULE DIVISION
NAB1,SECRETARIAT
NAC,CELLULE DIVISION (HYD/DEC)
NAE,DIR. ENGINEERING ET VALORISATION
NAE0,CELLULE DIRECTION
NAE01,SECRETARIAT
NAE1,DEPT PROCESS ET DEVELOPPEMENT
NAE2,DEPT TECHNIQUE
NAE3,DEPT PROCUREMENT
NAG,DIR. PROJETS SONATRACH
NAG0,CELLULE DIRECTION
NAG01,SECRETARIAT
NAG1,DEPT CONTROLE ET REALISATION
NAG2,DEPT PROJETS SONATRACH
NAH,DIR. PROJETS EN ASSOCIATIONS
NAH0,CELLULE DIRECTION
NAH01,SECRETARIAT
NAH1,DEPT. CONTROLE ET REALISATION
NAH2,DEPT. PROJETS EN ASSOCIATION
NAJ,DIR. COST ET SCHEDULING
NAJA,DEPT. ESTIMATION ET ETUDES ECO
NAJB,DEPT. PLANNING ET CONTROLE COUTS
NAJC,DEPT. APPUI SCIENTIFIQUE ET DOC
NAJ0,CELLULE DIRECTION
NAJ1,SECRETARIAT
N71,CADRES SUP. E N C
N71B,CADRES SUP. ENG/VALORISATION
N71C,CADRES SUP. PROJETS SONATRACH
N71D,CADRES SUP. PROJETS EN ASSOCIATION
N71E,CADRES SUP. COST ET SCHEDULING
P,DIVISION PRODUCTION
PAA,UNITE SIEGE D.PR
PAAY,PERS S.I.E UNITE SIEGE D.PR
PAB,DEPT. AUDIT
PAC,CELLULE DIVISION
PAC0,CELLULE DIVISION
PAC1,SECRETARIAT
PAD,DEPT. HSE
PAE,D. INFORMATIQUE
PAEA,DEPT. ETUDES & DEV.
PAEB,DEPT. RESEAUX
PAEC,DEPT. EXPLOITATION & SYSTEMS
PAED,DEPT. MAINTENANCE
PAE0,CELLULE DIRECTION
PAE1,SECRETARIAT
PAF,STAG. EN FORMATION (SIEGE)
PAG,D. FINANCES/COMPTABILITE (HYD/DPR-SIEGE)
PAG0,CELLULE DIRECTION
PAG01,SECRETARIAT
PAG1,DEPT BUDGET ET CONTROLE BUDGETAIRE (SIEGE)
PAG2,DEPT COMPTABILITE (SIEGE)
PAG3,DEPT AUDIT ET SYSTEMES (SIEGE)
PAG4,DEPT JURIDIQUE (SIEGE)
PAG5,DEPT FINANCEMENT ET TRESORERIE (SIEGE)
PAG6,DEPT ASSOCIATIONS ET FILIALES (SIEGE)
PAH,DIRECTION GESTION DU PERSONEL
PAH0,CELLULE DIRECTION
PAH01,SECRETARIAT
PAH1,DEPT RESSOURCES HUMAINES (SIEGE)
PAH2,DEPT ORGANISATION (SIEGE)
TEZYG2,SIE STATION COMPRESSION MSEKA
TEZYG3,SIE STATION COMPRESSION MEDARREG
TEZYG4,SIE STATION COMPRESSION NADOR
TEZYG5,SIE STATION COMPRESSION KENENDA
TEZYI,SIE SURETE INERNE  NORD
TEZYLP,SIE STATION POMPAGE PRS SOUGUEUR
TEZYL4,SIE STATION POMPAGE SP4
TEZYL5,SIE STATION POMPAGE SP5
TEZYL6,SIE STATION POMPAGE SP6
TEZYTT,SIE STATION TIARET
TEZ0,CELLULE DIRECTION
TEZ0Q,CENTRE INFORMATIQUE
TEZ0QBD,SCE. BASE DE DONNEES ET LOGICIELS
TEZ0QSR,SCE. SYSTEMES ET RESEAUX
TEZ0QST,SCE. SUPPORT TECHNIQUE
TEZ0S,DPT HSE
TEZ0SIN,SCE INTERVENTION
TEZ0SPV,SCE PREVENTION
TEZ0SSE,SCE. SANTE ET ENVIRONNEMENT
TEZ0S1,SCE REG/CONFORM INSTALLATIONS
TEZ01,SECRETARIAT
TEZ02,SURETE INTERNE DE l'ETABLISSEMENT
TEZ021,CELLULE SURETE INTERNE
TEZ022,CELLULE SYS TECHN SECURITE
TEZ1,S/DIRECTION ADMINISTRATION
TEZ1A,DPT ADMINISTRATION&SOCIAL
TEZ1AA,ASL STATION SC4 RELIZANE
TEZ1AB,ASL STATION SC3 TIARET
TEZ1AC,ASL STATION SC4 NADOR
TEZ1AD,ASL STATION SC3 MEDARREG
TEZ1AE,ASL STATION SC2 M'SEKA
TEZ1AF,ASL STATION SC1 MILLOK
TEZ1AG,ASL STATION SC1 TIMZHERT
TEZ1AGA,SCE. GESTION ADM
TEZ1AI,ASL STATION ZEMMORA
TEZ1AJ,ASL STATION PRS SOUGEUR
TEZ1AK,ASL STATION SP6
TEZ1AL,ASL STATION SP5
TEZ1AM,ASL STATION SP4
TEZ1AP,ASL STATION KENENDA
TEZ1APA,SCE. PAIE
TEZ1APS,SCE. SOCIAL
TEZ1ARI,SCE RELATIONS INDUSTRIELLES
TEZ1ASL,SCE. SPORTS ET LOISIRS
TEZ1A1,SCE PRESTATIONS SOCIALES
TEZ1A2,SCE GESTION DU PERSONNEL
TEZ1H,DPT RESSOURCES HUMAINES ET COMMUNICATION
TEZ1HCC,CELLULE COMMUNICATION
TEZ1HF,SCE FORMATION
TEZ1HGP,SCE. PREVISIONNELLE
TEZ1HI,SCE ETUDES LANGUES
TEZ1HP,SCE PLANIFICATION DU PERSONNEL
TEZ1M,DEPT MOYENS GENERAUX
TEZ1MA,MG STATION SC4 RELIZANE
TEZ1MB,MG STATION SC3 TIARET
TEZ1MBO,BUREAU D'ORDRE
TEZ1MC,MG STATION SC4 NADOR
TEZ1MCO,COOPERATIVES
TEZ1MD,MG STATION SC3 MEDARREG
TEZ1ME,MG STATION SC2 M'SEKA
TEZ1MEN,SCE. ENTRETIEN
TEZ1MF,MG STATION SC1 MILLOK
TEZ1MG,MG STATION SC1 TIMZHERT
TEZ1MI,MG STATION ZEMMORA
TEZ1MID,SCE INTENDANCE
TEZ1MIN,SCE INTERIEUR
TEZ1MJ,MG STATION PRS SOUGEUR
TEZ1MK,MG STATION SP6
TEZ1ML,MG STATION SP5
TEZ1MM,MG STATION SP4
TEZ1MP,MG  STATION KENENDA
TEZ1M3,SCE ENTRETIEN BATIMENT
TEZ2,S/DIR FINANCES ET JURIDIQUE
TEZ2B,DPT BUDGET/CONTROLE GESTION
TEZ2BBD,SCE BUDGET
TEZ2BCG,SCE CONTROLE DE GESTION
TEZ2F,DPT FINANCES
TEZ2FCG,SCE COMPTABILITE GENERALE
TEZ2FTR,SCE TRESORERIE
TEZ2J,DPT JURIDIQUE
TEZ2JAP,SCE ASSURANCE ET PATRIMOINE
TEZ2JCR,SCE CONTRATS
TEZ2JCT,SCE REGLEMENTATION/CONTENTIEUX
TE1,DIV. EXPLOITATION (TRC)
TE11,CELLULE DIVISION
TE13,PROJET SYSTEMES TECHNOLOGIQUES DE SECURITE
TE14,PROJET COMPTAGE ET SYSTEMES D'INFO.INTEGRES
TE2,DIR COMPTAGE COMPTABILITE MATIERES
TE20,CELLULE DIRECTION
TE201,SECRETARIAT
TE21,DEPARTEMENT COMPTAGE
TE22,DEPT.COMPTABILITE MATIERE
TE23,DEPT.SUIVI DES CONTRATS
TE3,DIR OPERATIONNELLE GHR
TE3Y,PERS S.I.E DIR OPERATIONNELLE GHR
TE3YH,PERS S.I.E DIR OPERATIONNELLE GHR
TE3YK,PERS S.I.E  STATION COMPRESSION KHRECHBA
TE3YR,PERS S.I.E STATION COMPRESSION REGGAN
TE3YS,PERS S.I.E STATION COMPRESSION SC3
TE31,SECRETARIAT
TE32,SURETE INTERNE ETAB
TE33,SERVICE JURIDIQUE
TE34,CENTRE INFORMATIQUE
TE35,DEPT HSE
TE36,DEPT EXP GAZODUCS
TE362,LIGNES GAZODUCS
TE362A,SC3 GR1/GR2 OUARGLA
TE362B,SC GR4/GR6 OUARGLA
TE362C,SC GR5 KHRECHBA
TE362D,SC4 GR1GR2 HASSI RMEL
TE362E,SC GR4 HASSI RMEL
TE362F,SC GR5 HASSI RMEL
TE363,CNDG
TE364,SCE TRAFIC GAZODUCS
TE365,SCE COMPTAGE/COMPT MATIERE
TE37,SOUS DIR TECHNIQUE
TE37A,DEPT MAINT TRAVEAUX NEUFS
TE37B,DEPT PROTECTION/OUVRAGES
TE37B1,SCE ENTRETIEN LIGNES/PIPES
TE37B2,SCE PROTECTION CATHODIQUE
TE37C,DEPT APPROS/TRANSPORT
TE37D,SCE PASSATIONS DES MARCHES
TE38,DEPT FINANCES
TE39,DEPT ADM ET MOYENS
TE4,DIR OPERATIONNELLE GEM
TE4A,DEPT ADM/MOYENS
TE4AFR,SCE. RECRUTEMENT/FORMATION
TE4AGP,SCE. GESTION/PAIE
TE4AMG,SCE. MOYENS GENERAUX
TE4APS,SCE. PRESTATIONS SOCIALES
TE4A0,SURETE INTERNE D'ETABLISSEMENT
TE4A01,CELULE SURETE INTERNE
TE4A02,CELLULE SYS.TECH.SEC
TE4A1,CELLUL MANAGEMENT DES RISQUES
TE4A2,CENTRE INFORMATIQUE
TE4A21,SCE INFRASTRUCTURE & RESEAU
TE4A22,SCE SOLUTION METIERS
TE4A23,SCE SECURITE SYS INFORMATION
TE4A3,SCE.ADM ET SOCIAL
TE4A5,SCE.SPORT/L
TE4B,SURETE INTERNE/ETAB
TE4B1,DEPT EXPLOITATION GAZODUCS
TE4B11,SCE TRAFIC GAZODUCS
TE4B12,SCE COMPTABILITE MATIERE
TE4B13,SCE COMPTAGE
TE4B14,SCE LABORATOIRE
TE4B15,TERMINAL ARRIVEE
TE4B16,LIGNES GAZODUCS
TE4B161,STATION DE COMPRESSION SC2
TE4B1611,BASE DE VIE
TE4B2,DEPT HSE
TE4B21,SCE PREVENTION
TE4B22,SCE SANTE ET ENVIRONNEMENT
TE4B23,SCE INTERVENTION
TE4B24,SCE SUIVI CONFORM.INSTALL.VEILLE
TE4B3,DEPT FINANCES ET COMPTABILITE
TE4B31,SCE COMPTABILITE GENERALE
TE4B32,SCE COMPTABILITE ANALYTIQUE
TE4B33,SCE BUDGET ET CONTROL DE GESTION
TE4B34,SCE TRESORERIE
TE4B35,SCE SUIVI PATRIMOINE ET REFORME
TE4B4,DEPT ADMINISTRATION ET SOCIAL
TE4B41,SCE GESTION PAIE
TE4B411,SCT PAIE
TE4B412,SCT APRES PAIE
TE4B42,SCE ADMINISTRATION ET SOCIALES
TE4B421,CTR MEDECINE DU TRAVAIL
TE4B43,SCE REG & RELATION TRAV
TE4B44,SCE RECRUTEMENT/FORMATION
TE4B45,SCE SPORT ET LOISIR
TE4B5,DEPT MOYENS GENERAUX
TE4B51,SCE INTEREIUR
TE4B52,SCE INTENDANCE
TE4B53,SCE ENTRETIEN BATIMENTS
TE4B54,BASE DE VIE
TE4C,SCE. JURIDIQUE
TE4C1,SOUS-DIRECTION TECHNIQUE
TE4C11,DEPT MAINT ET TRAVAUX NEUF
TE4C111,SCE TELECOMMUNICATIONS
TE4C112,SCE MAINTENANCE
TE4C113,SCE METHODES
TE4C114,SCE TRAVAUX NEUF
TE4C12,DEPT MAINTENANCE LIGNES
TE4C121,SCE MAINTENANCE LIGNES
TE4C1211,SECTEUR TVX O.SAFSAF
TE4C1212,SECTEUR TVX AIN NAGA
TE4C1213,SCT INTERVENTION
TE4C1214,SCT MAINTENANCE ENGINS
TE4C122,SCE PROTECTION CATHODIQUE
TE4C1221,SCT INSPECTION ET CONTR�LE
TE4C1222,SCT CONSTRUCTION ET REPARATION
TE4C13,DEPT APPROS/TRASPORT
TE4C131,SCE APPROS
TE4C132,SCE GESTION TECHNIQUE
TE4C133,SCE GESTION DES STOCKS
TE4C134,SCE VEH TRP/MANUT DTM
TE4F,DEPT FINANCES
TE4FBC,SCE. BUDGET ET CONTROLE DE GESTION
TE4FFN,SCE. FINANCES
TE4FJR,SCE. JURIDIQUE
TE4Q,CENTRE INFORMATIQUE
TE4QBL,SCE. BASE DE DONNEES/LOGICIELS
TE4QSR,SCE. SYSTEMES ET RESEAUX
TE4S,DEPT HSE
TE4SIN,SCE. INTERVENTION
TE4SPV,SCE. PREVENTION
TE4SSE,SCE. ENVIRONEMENT/SANTE
TE4T,S/DIRECTION TECHNIQUE
TE4TA,DEPT APPRO TRANSPORT
TE4TAAP,SCE. APPROVISIONNEMENT
TE4TAGS,SCE. GESTION TECHNIQUE ET STOCKS
TE4TATR,SCE. TRANSPORT
TE4TG,DEPT EXPLOITATION GAZ
TE4TGCL,SCE. COMPTAGE/COMPT MAT
TE4TGLG,LIGNES
TE4TGSC2,STATION SC 2 AIN NAAGA
TE4TGTA,TERMINALE ARRIVEE
TE4TGTC,SCE. TRAFIC
TE4TG1,SCE.COMPTAGE/COMPT.M
TE4TM,DEPT MAINTENANCE TRAVAUX NEUFS
TE4TMMN,SCE. MAINTENANCE
TE4TMMT,SCE. METHODES
TE4TMPT,SCE. PROTECTION DES OUVRAGES/TRAV.NEUFS
TE4TMTC,SCE. TELECOMS
TE4T1,DEPT MAIN TRAV/NEUFS
TE4T2,DEPT PROTC/OUVRAGES
TE4T3,SCE.PASSA/MARCHES
TE4Y,PERS S.I.E DIR OPERATIONNELLE GEM
TE4YP1,PERS SIE�TEBESSA  PSCE
TE4Y01,PERS SIE LAGHOUAT-13
TE4Y02,PERS SIE LAGHOUAT-17
TE4Y03,PERS SIE BISKRA-07
TE4Y04,PERS SIE BISKRA-08
TE4Y05,PERS SIE BISKRA-12
TE4Y06,PERS SIE TEBESSA-01
TE4Y07,PERS SIE TEBESSA-02
TE4Y08,PERS SIE TEBESSA-03
TE4Y09,PERS SIE TEBESSA-04
TE4Y10,PERS SIE TEBESSA-05
TE4Y11,PERS SIE TEBESSA-06
TE4Y12,PERS SIE TEBESSA-07
TE4Y13,PERS SIE TEBESSA-08
TE4Y14,PERS SIE TEBESSA-09
TE4Y15,PERS SIE TEBESSA-10
TE4Y16,PERS SIE TEBESSA-11
TE4Y17,PERS SIE KHENCHELA-01
TE4Y18,PERS SIE KHENCHELA-02
TE4Y19,PERS SIE KHENCHELA-03
TE40,CELLULE DIRECTION
TE401,SECRETARIAT
TE402,SCE JURIDIQUE
TE403,SCE PASSATION DES CONTRATS
TE5,DIR OPERATIONNELLE GPDF
TE5A,DEPT ADMINISTRATION COMMUNICATION
TE5AFR,SCE. RECRUTEMENT/FORMATION
TE5AGP,SCE. GESTION/PAIE
TE5AMG,SCE. MOYENS GENERAUX
TE5APS,SCE. PRESTATIONS SOCIALES
TE5A0,SURETE INTERNE D'ETABLISSEMENT
TE5A01,CELLULE SURETE INTERNE
TE5A02,CELLULE SYS.TECH. SECURITE
TE5A1,CELLULE MANAGEMENT DES RISQUES
TE5A2,CENTRE INFORMATIQUE
TE5A21,SCE INFRASTRUCTURE & RESEAU
TE5A22,SCE SOLUTION METIERS
TE5A23,SCE SECURITE DES SI
TE5B1,DEPT EXP GAZODUC
TE5B11,SCE TRAFIC GAZODUC
TE5B12,SCE COMPTABILITE MATIERE
TE5B13,SCE COMPTAGE
TE5B14,SCE LABORATOIRE
TE5B15,LIGNES GAZODUCS
TE5B151,STATION DE COMPRESSION SC3
TE5B1511,BASE DE VIE
TE5B16,TERMINAL ARRIVEE
TE5B2,DEPT HSE
TE5B21,SCE PREVENTION
TE5B22,SCE SANTE ET ENVIRONNEMENT
TE5B23,SCE INTERVENTION
TE5B24,SCE SUIVI CONFORM.INSTALL. VEILLE
TE5B3,DEPT FINANCES ET COMPTABILITE
TE5B31,SCE COMPTABILITE GENERALE
TE5B32,SCE COMPTABILITE ANALYTIQUE
TE5B33,SCE BUDGET ET CONTROL DE GESTION
TE5B34,SCE TRESORERIE
TE5B35,SCE SUIVI PATRIMOINE ET REFORME
TE5B4,DEPT ADMINISTRATION ET SOCIAL
TE5B41,SCE GESTION PAIE
TE5B411,SCT PAIE
TE5B412,SCT APRES PAIE
TE5B42,SCE ADMINISTRATION ET SOCIALES
TE5B421,CENTRE MEDECINE DU TRAVAIL
TE5B43,SCE REG & RELATION TRAV.
TE5B44,SCE RECRUTEMENT/FORMATION
TE5B45,SCE SPORT ET LOISIR
TE5B5,DEPT MOYENS GENERAUX
TE5B51,SCE INTEREIUR
TE5B52,SCE INTENDANCE
TE5B53,SCE ENTRETIEN BATIMENTS
TE5B54,BASE DE VIE
TE5C1,SOUS DIR TECHNIQUE
TE5C11,DEPT MAINT ET TRAVAUX NEUF
TE5C111,SCE TELECOMMUNICATIONS
TE5C112,SCE MAINTENANCE
TE5C113,SCE METHODES
TE5C114,SCE TRAVAUX NEUF
TE5C12,DEPT MAINTENANCE LIGNES
TE5C121,SCE MAINTENANCE LIGNES
TE5C1211,SECTEUR TRAVAUX TA
TE5C1212,SECTEUR TRAVAUX SC3 LABIOD SID CHEIKH
TE5C1213,SCT INTERVENTION
TE5C1214,SCT MAINTENANCE ENGINS
TE5C122,SCE PROTECTION CATHODIQUE
TE5C1221,SCT INSPECTION ET CONTR�LE
TE5C1222,SCT CONSTRUCTION ET REPARATION
TE5C13,DEPT APPROS/TRASPORT
TE5C131,SCE APPROS
TE5C132,SCE GESTION TECHNIQUE
TE5C133,SCE GESTION DES STOCKS
TE5C134,SCE VEH TRP / MANUT DTM
TE5F,DEPT FINANCES ET JURIDIQUE
TE5FBC,SCE. BUDGET ET CONTROLE DE GESTION
TE5FFN,SCE. FINANCES
TE5FJR,SCE. JURIDIQUE
TE5Q,CENTRE INFORMATIQUE
TE5QBL,SCE. BASE DE DONNEES/LOGICIELS
TE5QSR,SCE. SYSTEMES ET RESEAUX
TE5S,DET HSE
TE5SIN,SCE. INTERVENTION
TE5SPV,SCE. PREVENTION
TE5SSE,SCE. ENVIRONEMENT/SANTE
TE5T,S/DIRECTION TECHNIQUE
TE5TA,DEPT APPRO TRANSPORT
TE5TAAP,SCE. APPROVISIONNEMENT
TE5TAGS,SCE. GESTION TECHNIQUE ET STOCKS
TE5TATR,SCE. TRANSPORT
TE5TG,DEPT EXPLOITATION GAZ
TE5TGCL,SCE. COMPTAGE/LABO
TE5TGLG,LIGNES
TE5TGSC3,STATION SC.3
TE5TGTA,TERMINALE ARRIVEE
TE5TGTC,SCE. TRAFIC
TE5TM,DEPT MAINTENANCE TRAVAUX NEUFS
TE5TMMN,SCE. MAINTENANCE
TE5TMMT,SCE. METHODES ET TRAV. NEUFS
TE5TMPC,SCE. PROTECTION DES OUVRAGES
TE5Y,PERS S.I.E DIR OPERATIONNELLE GPDF
TE5YC3,PERS SIE STAT DE COMPR LABIOD SID CHIKH SC3
TE5YP1,PERS SIE POSTE DE COUPURE N1
TE5YP2,PERS SIE POSTE DE COUPURE N2
TE5YP4,PERS SIE POSTE DE COUPURE N4
TE5YP5,PERS SIE POSTE DE COUPURE N5
TE5YTA,PERS SIE TERMINAL ARRIVEE
TE50,CELLULE DIRECTION
TE501,SECRETARIAT
TE502,SCE JURIDIQUE
TE503,SCE PASSATION DES CONTRATS
TE5823,SCE INTERVENTION
TM1,DIVISION MAINTENANCE
TM1A,DPT ADMINISTRATION ET FINANCES
TM1AFF,SCE.FINANCES
TM1AFRH,SCE.ADM/RESSOURCES HUMAINES
TM101,SECRETARIAT
TM11,PROJET MNI
TM11CP,DEPT.COUTS ET PLANNING
TM11OC,DEPT.OUVRAGES CONCENTRES
TM11PL,DEPT.PIPE-LINES
TM11SIG,DEPT.SIG
TM2,DIR APPROVISIONNEMENTS
TM21,DPT ACHAT
TM22,DPT SUIVI GESTION STOCKS
TM3,DIR TECHNIQUE
TM31,DPT PROGRAMMATION/EXPERTISE
TM32,DPT SUIVI ET EVALUATION DES INTERVENTIONS
TM4,DIR.MAINTENANCE BISKRA
TM4T,S/DIRECTION TECHNIQUE
TM4TA,DEPT.APPROVISIONNEMENT ET TRANSPORT
TM4TAAP,SCE.APPROVISIONEMENT
TM4TAGS,SCE.GESTION STOCKS
TM4TAGT,SCE.GESTION TECHNIQUE
TM4TATR,SCE.TRANSPORT
TM4TC,DEPT.MECANIQUE INDUSTRIELLE
TM4TCCR,SCE.CONSTRUCTION ET RAPARATION
TM4TCMC,SCE.MECANIQUE INDUSTRIELLE
TM4TCTV,SCE.TRAVAUX
TM4TE,DEPT.ELECTRICITE ET INSTRUMENTATION
TM4TEEL,SCE.ELECTRICITE
TM4TEEM,SCE.ELECTROMECANIQUE
TM4TEIS,SCE.INSTRUMENTATION
TM4TM,DEPT.METHODE ET ORDONNANCEMENT
TM4TMDT,SCE.DOCUMENTATION TECHNIQUE
TM4TMME,SCE.MAINTENANCE/INGINEERING
TM4TMMT,SCE.PLANNING/METHODES
TM4TMPR,SCE.PREPARATION
TM4Y,PERS S.I.E DIR.MAINTENANCE BISKRA
